uuid,Keywords,label
1851,modes; critical; method; assess; resource; conserving; focused; environment; resources; displays; collected; economic; data; reuse; input; gauging; environmental; treating; consideration; economy; industrial; disposal; inputs; treatment; pollution; ecosystem; benchmarks; efficacy; recycle; envelopment; wastewater; efficient; wastes; analyze; evaluation; analysis; processing; recycling; waste; efficiency,0
1852,habits; cancer; integral; fibers; evaluate; correlated; analysis; conclusions; particle; size; aspect; types; statistical; difference; assessment; width; observable; durable; correlation; potency; particles; mesothelioma; objective; levels; amphibole; dimensional; amphiboles; risk; fractions; metric; implications; mineral; factors; parameters; dimensionality; morphology; morphological; minerals; characteristics; carcinogenic,1
1853,routinely; genome; program; sequencing; originate; characterization; analysis; thai; np; ns; sensitive; summary; characterized; analyses; gene; oseltamivir; virulence; identified; eleven; infect; characteristics; isolated; thailand; genetic; infected; diversity; h11; phylogenetic; ducks; subtypes; species; mammalian; anseriformes; birds; influenza; h11n6; h11n9; viruses; h11n7; virus,1
1854,production; reduces; industry; abatement; capture; governmental; global; techno; scenarios; implementation; industrial; cop21; absorbent; estimated; integrating; process; 2020; indirect; solubility; technologies; utilization; hydroxides; factors; economic; approach; evaluates; impact; co2; calcination; dynamics; analyzed; processes; emissions; cement; efficiencies; evaluation; carbonate; combustion; efficiency; carbonation,0
1855,trust; standards; reliance; inferential; investigate; confidence; analysis; 01; platforms; respondents; provided; gather; base; based; distributed; predicted; platform; 375; study; online; degree; data; educational; snapchat; twitter; social; media; instagram; users; youtube; revealed; survey; soil; user; relationship; agricultural; knowledge; plant; arabia; saudi,1
1856,turbulence; meta; competitive; central; elsevier; aimed; significance; dimensions; moderating; advantage; understanding; consolidated; consequents; concept; ongoing; contexts; cumulative; influence; discussions; antecedents; findings; analysed; generating; idea; identification; regulation; analysis; outcomes; capabilities; economic; eco; perspectives; environmental; approach; evolving; generalizations; innovation; analytical; empirical; analytic,0
1857,transport; techno; deliver; central; provide; smart; urban; operate; existing; integrates; building; generation; system; 5g; renewable; builds; independent; systems; create; transforming; heating; grid; introduces; development; connected; distribute; power; technologies; connecting; district; 5th; renewables; electric; energy; electrical; innovative; electricity; networks; network; developing,0
1858,alternative; advised; country; proxies; attracts; fdi; robust; policymakers; relative; uphold; mutual; partner; moderator; findings; concentration; insight; sustainable; benefits; variables; direct; inflows; economic; estimators; consists; offers; role; countries; development; investigates; quality; integration; financial; relation; moderating; advancement; initiative; investors; institutional; investment; institutions,0
1859,damage; caused; secondary; lsrms; method; motion; induced; precision; discrete; simulation; numerical; functional; conservatism; reduce; movement; concentrates; chain; dual; influence; time; complexity; delay; motor; stability; reluctance; incremental; drive; motors; computational; delays; strategy; channels; system; network; stabilization; linear; switched; networked; tracking; control,1
1860,maintenance; resistance; failure; economy; factors; level; conditions; task; possibility; natural; quantification; wealth; measures; disaster; evaluated; potential; hazard; probability; undermines; hazards; damages; ecological; sustainable; opportunities; petroleum; assessing; analysis; dangerous; disasters; damage; geological; environment; indicators; sensitivities; threat; oil; environmental; assessment; leakage; risk,0
1861,disturbance; primordia; facial; alx3; ventral; partial; tissues; reduced; neural; outgrowth; abrogation; mutants; underlies; misregulation; substantial; proliferation; inhibition; spatiotemporal; embryogenesis; reduction; illustrate; pathogenesis; fusion; developmental; craniofacial; retinoic; molecular; ectoderm; ectopic; orofacial; apoptosis; chondrogenic; etiology; deficient; defects; anomalies; acid; midfacial; deformities; deficiency,1
1862,autogenous; positive; regions; promote; resources; government; stimulate; central; policies; 2020; policymakers; drive; change; structural; promoting; force; sustainability; drivers; integration; circular; sustainable; regression; achieving; cyclical; technology; manufacturing; transforming; progress; technologies; industry; development; technological; industrial; driving; ecologicalization; innovation; china; economic; economy; growth,0
1863,neoplastic; polyphenolic; consumption; reproducibility; focuses; sensing; inflammatory; anti; efficiency; selectivity; spectrum; tumor; edible; redox; mutagenic; allergic; article; quantification; electrode; detection; analytical; effects; samples; electrocatalytic; pharmacological; techniques; immunomodulatory; microbial; biocompatibility; bioactive; analysis; compounds; antioxidant; review; electroanalytical; comprehensive; evaluation; evaluations; electrochemical; flavonoids,1
1864,future; achieve; resources; depending; positively; scenarios; interactions; scenario; interaction; basins; economic; efficiency; balance; regional; conditions; applicable; valuation; lake; interventions; benefit; improvements; land; sustainable; tradeoffs; increase; iran; change; decreases; semiarid; agricultural; dry; yield; ecosystem; hydrology; water; effects; irrigation; environmental; impacts; climate,0
1865,sse; tariff; plant; 67506; export; mw; connected; costs; nsoatre; 68991; technology; 2019; npv; website; site; simulate; nasa; 48; benefits; pvsyst; suitability; study; kwh; technical; economic; positive; systems; energy; uenr; irradiation; system; pv; silicon; feasibility; campus; 50; grid; photovoltaic; electricity; solar,0
1866,scc; design; water; simple; calculations; 34; theory; exhibits; performance; koh; construct; verify; possesses; initial; achieve; pt; cm; crystalline; facilitating; benchmarking; dissociation; fcc; process; mv; overpotential; density; ptfe; mix; efficient; catalysts; phase; functional; evolution; synthesize; energy; mixture; nanofoams; phases; hydrogen; engineering,1
1867,history; dimensions; environment; affiliative; theme; summary; life; function; social; measures; shapes; variation; interactions; environmental; physiologically; outcomes; differences; molecular; effects; relationships; status; species; mitochondrial; physiological; dominance; manipulation; summaries; physiology; regulation; gene; animals; glucocorticoid; agonism; grooming; rhesus; behaviour; hierarchies; macaques; phenotypes; behavioural,1
1868,addition; species; rare; caused; tissue; artery; threatening; dissection; traumatic; outcomes; syndromes; result; neutropenia; surgically; neoplasms; ubiquitous; exceptionally; surgeries; fungus; incidentally; etiologies; hematologic; aorta; aortic; illnesses; infections; insidious; infectious; infection; atherosclerosis; incidental; pseudoaneurysm; finding; patient; diagnosed; immunocompromised; pseudoaneurysms; aspergillus; immunodeficiency; immunocompetent,1
1869,columns; horn; cord; moderate; onset; late; posterior; hypoglossal; reduction; thoracic; anterior; spinal; involvement; addition; features; vestibullar; cerebellum; canvas; motor; ataxia; nuclei; brainstem; mutation; phenotype; expands; cerebellar; neuropathological; nucleus; rfc1; neurons; neuron,1
1870,reduces; country; carbon; debate; improve; reducing; proves; policy; achieving; road; interaction; reforms; significance; quality; role; fdi; enhancement; inflow; global; emission; control; reduction; countries; environment; evidences; impact; investment; regulatory; evidence; governance; consequences; indicators; inflows; emissions; corruption; environmental; initiative; institutional; institutions; accountability,1
1871,severely; data; increase; require; 90; analysis; considerable; fuel; overlay; activities; mills; sediment; reducing; attention; industry; reduce; 10; concentration; study; metals; assessments; concentrations; distribution; china; overlying; region; risk; mines; risks; water; metal; reservoir; irrigation; freshwater; reservoirs; polluted; chinese; heavy; transportation; pollution,0
